path,verdict,useless,reason,action,bytes,lines,parse_status,sha256_12
api/src/coacc/queries/public_pattern_disclosure_risk_stack.cypher,KEEP_BLOCKED,NO_BUT_BLOCKED,"Cypher query is part of API surface, but useful only after Neo4j is populated from lake/curated.",Keep; validate after graph-loader Phase 11.,6829,179,text-read,39ebf7f1495c
api/src/coacc/queries/public_pattern_donor_official_vendor_loop.cypher,KEEP_BLOCKED,NO_BUT_BLOCKED,"Cypher query is part of API surface, but useful only after Neo4j is populated from lake/curated.",Keep; validate after graph-loader Phase 11.,3577,89,text-read,72f52f69530b
api/src/coacc/queries/public_pattern_environmental_file_contract_overlap.cypher,KEEP_BLOCKED,NO_BUT_BLOCKED,"Cypher query is part of API surface, but useful only after Neo4j is populated from lake/curated.",Keep; validate after graph-loader Phase 11.,2287,56,text-read,7817b6ebeb78
api/src/coacc/queries/public_pattern_funding_spike_then_awards.cypher,KEEP_BLOCKED,NO_BUT_BLOCKED,"Cypher query is part of API surface, but useful only after Neo4j is populated from lake/curated.",Keep; validate after graph-loader Phase 11.,1613,39,text-read,ceaec0eff404
api/src/coacc/queries/public_pattern_inexigibility_recurrence.cypher,KEEP_BLOCKED,NO_BUT_BLOCKED,"Cypher query is part of API surface, but useful only after Neo4j is populated from lake/curated.",Keep; validate after graph-loader Phase 11.,1383,31,text-read,c0b7af895b65
api/src/coacc/queries/public_pattern_interadministrative_channel_stacking.cypher,FIX,NO,Public query currently violates public privacy gate by matching :Person.,Remove personal labels from public query or reclassify route/query.,4872,117,text-read,d20f4ba10387
api/src/coacc/queries/public_pattern_invoice_commitment_gap.cypher,KEEP_BLOCKED,NO_BUT_BLOCKED,"Cypher query is part of API surface, but useful only after Neo4j is populated from lake/curated.",Keep; validate after graph-loader Phase 11.,1798,40,text-read,db952e86c47e
api/src/coacc/queries/public_pattern_invoice_execution_gap.cypher,KEEP_BLOCKED,NO_BUT_BLOCKED,"Cypher query is part of API surface, but useful only after Neo4j is populated from lake/curated.",Keep; validate after graph-loader Phase 11.,1623,35,text-read,d8a501600fce
api/src/coacc/queries/public_pattern_judicial_case_contract_overlap.cypher,KEEP_BLOCKED,NO_BUT_BLOCKED,"Cypher query is part of API surface, but useful only after Neo4j is populated from lake/curated.",Keep; validate after graph-loader Phase 11.,2765,74,text-read,0e62adb1ea17
api/src/coacc/queries/public_pattern_low_competition_bidding.cypher,KEEP_BLOCKED,NO_BUT_BLOCKED,"Cypher query is part of API surface, but useful only after Neo4j is populated from lake/curated.",Keep; validate after graph-loader Phase 11.,1664,36,text-read,ba23d413475a
api/src/coacc/queries/public_pattern_payment_supervision_risk_stack.cypher,KEEP_BLOCKED,NO_BUT_BLOCKED,"Cypher query is part of API surface, but useful only after Neo4j is populated from lake/curated.",Keep; validate after graph-loader Phase 11.,4391,108,text-read,833556325907
api/src/coacc/queries/public_pattern_public_money_channel_stacking.cypher,KEEP_BLOCKED,NO_BUT_BLOCKED,"Cypher query is part of API surface, but useful only after Neo4j is populated from lake/curated.",Keep; validate after graph-loader Phase 11.,3295,80,text-read,cddc726d5a76
api/src/coacc/queries/public_pattern_public_official_supplier_overlap.cypher,KEEP_BLOCKED,NO_BUT_BLOCKED,"Cypher query is part of API surface, but useful only after Neo4j is populated from lake/curated.",Keep; validate after graph-loader Phase 11.,1905,42,text-read,634c9a15224d
api/src/coacc/queries/public_pattern_sanctioned_health_operator_overlap.cypher,KEEP_BLOCKED,NO_BUT_BLOCKED,"Cypher query is part of API surface, but useful only after Neo4j is populated from lake/curated.",Keep; validate after graph-loader Phase 11.,1818,40,text-read,eabf41b10565
api/src/coacc/queries/public_pattern_sanctioned_person_exposure_stack.cypher,KEEP_BLOCKED,NO_BUT_BLOCKED,"Cypher query is part of API surface, but useful only after Neo4j is populated from lake/curated.",Keep; validate after graph-loader Phase 11.,6695,182,text-read,01a8cebb0078
api/src/coacc/queries/public_pattern_sanctioned_still_receiving.cypher,KEEP_BLOCKED,NO_BUT_BLOCKED,"Cypher query is part of API surface, but useful only after Neo4j is populated from lake/curated.",Keep; validate after graph-loader Phase 11.,2255,61,text-read,4a47a6c9e09b
api/src/coacc/queries/public_pattern_sanctioned_supplier_record.cypher,KEEP_BLOCKED,NO_BUT_BLOCKED,"Cypher query is part of API surface, but useful only after Neo4j is populated from lake/curated.",Keep; validate after graph-loader Phase 11.,1530,40,text-read,42e24679c054
api/src/coacc/queries/public_pattern_sensitive_public_official_supplier_overlap.cypher,FIX,NO,Public query currently violates public privacy gate by matching :Person.,Remove personal labels from public query or reclassify route/query.,1931,41,text-read,2ea36678ea36
api/src/coacc/queries/public_pattern_shared_officer_supplier_network.cypher,FIX,NO,Public query currently violates public privacy gate by matching :Person.,Remove personal labels from public query or reclassify route/query.,2112,50,text-read,ba0690d6e2ab
api/src/coacc/queries/public_pattern_split_contracts_below_threshold.cypher,KEEP_BLOCKED,NO_BUT_BLOCKED,"Cypher query is part of API surface, but useful only after Neo4j is populated from lake/curated.",Keep; validate after graph-loader Phase 11.,1667,35,text-read,47ba86a0b68c
api/src/coacc/queries/public_pattern_tvec_multi_entity_capture.cypher,KEEP_BLOCKED,NO_BUT_BLOCKED,"Cypher query is part of API surface, but useful only after Neo4j is populated from lake/curated.",Keep; validate after graph-loader Phase 11.,1607,39,text-read,6465db6486b9
api/src/coacc/queries/schema_init.cypher,KEEP_BLOCKED,NO_BUT_BLOCKED,"Cypher query is part of API surface, but useful only after Neo4j is populated from lake/curated.",Keep; validate after graph-loader Phase 11.,10265,267,text-read,9317845e2472
api/src/coacc/queries/search.cypher,KEEP_BLOCKED,NO_BUT_BLOCKED,"Cypher query is part of API surface, but useful only after Neo4j is populated from lake/curated.",Keep; validate after graph-loader Phase 11.,861,13,text-read,a9877eb24dba
api/src/coacc/queries/search_count.cypher,KEEP_BLOCKED,NO_BUT_BLOCKED,"Cypher query is part of API surface, but useful only after Neo4j is populated from lake/curated.",Keep; validate after graph-loader Phase 11.,448,8,text-read,f86b1e50c78c
api/src/coacc/queries/signal_entity_candidates.cypher,KEEP_BLOCKED,NO_BUT_BLOCKED,"Cypher query is part of API surface, but useful only after Neo4j is populated from lake/curated.",Keep; validate after graph-loader Phase 11.,993,28,text-read,55ff5b9bc97f
api/src/coacc/queries/signal_hit_counts.cypher,KEEP_BLOCKED,NO_BUT_BLOCKED,"Cypher query is part of API surface, but useful only after Neo4j is populated from lake/curated.",Keep; validate after graph-loader Phase 11.,173,5,text-read,693ac44e043d
api/src/coacc/queries/signal_hit_samples.cypher,KEEP_BLOCKED,NO_BUT_BLOCKED,"Cypher query is part of API surface, but useful only after Neo4j is populated from lake/curated.",Keep; validate after graph-loader Phase 11.,1871,48,text-read,23c6629a9fc0
api/src/coacc/queries/signal_hits_by_run.cypher,KEEP_BLOCKED,NO_BUT_BLOCKED,"Cypher query is part of API surface, but useful only after Neo4j is populated from lake/curated.",Keep; validate after graph-loader Phase 11.,1905,46,text-read,7b5bac4869bc
api/src/coacc/queries/signal_latest_completed_run.cypher,KEEP_BLOCKED,NO_BUT_BLOCKED,"Cypher query is part of API surface, but useful only after Neo4j is populated from lake/curated.",Keep; validate after graph-loader Phase 11.,222,8,text-read,3bc53fc14fb3
api/src/coacc/queries/signal_latest_run_for_entity.cypher,KEEP_BLOCKED,NO_BUT_BLOCKED,"Cypher query is part of API surface, but useful only after Neo4j is populated from lake/curated.",Keep; validate after graph-loader Phase 11.,282,9,text-read,59cf54f51212
api/src/coacc/queries/signal_run_upsert.cypher,KEEP_BLOCKED,NO_BUT_BLOCKED,"Cypher query is part of API surface, but useful only after Neo4j is populated from lake/curated.",Keep; validate after graph-loader Phase 11.,696,22,text-read,3c458841c154
api/src/coacc/queries/signal_upsert.cypher,KEEP_BLOCKED,NO_BUT_BLOCKED,"Cypher query is part of API surface, but useful only after Neo4j is populated from lake/curated.",Keep; validate after graph-loader Phase 11.,5457,120,text-read,fabdf0b0d485
api/src/coacc/queries/tag_create.cypher,KEEP_BLOCKED,NO_BUT_BLOCKED,"Cypher query is part of API surface, but useful only after Neo4j is populated from lake/curated.",Keep; validate after graph-loader Phase 11.,281,11,text-read,22383c012063
api/src/coacc/queries/tag_delete.cypher,KEEP_BLOCKED,NO_BUT_BLOCKED,"Cypher query is part of API surface, but useful only after Neo4j is populated from lake/curated.",Keep; validate after graph-loader Phase 11.,161,4,text-read,40f720d529a0
api/src/coacc/queries/tag_list.cypher,KEEP_BLOCKED,NO_BUT_BLOCKED,"Cypher query is part of API surface, but useful only after Neo4j is populated from lake/curated.",Keep; validate after graph-loader Phase 11.,229,6,text-read,c6aace6cf0f5
api/src/coacc/queries/tvec_multi_entity_capture.cypher,KEEP_BLOCKED,NO_BUT_BLOCKED,"Cypher query is part of API surface, but useful only after Neo4j is populated from lake/curated.",Keep; validate after graph-loader Phase 11.,872,17,text-read,f5788701acab
api/src/coacc/queries/user_create.cypher,KEEP_BLOCKED,NO_BUT_BLOCKED,"Cypher query is part of API surface, but useful only after Neo4j is populated from lake/curated.",Keep; validate after graph-loader Phase 11.,254,11,text-read,3c2436bdadf5
api/src/coacc/queries/user_get_by_email.cypher,KEEP_BLOCKED,NO_BUT_BLOCKED,"Cypher query is part of API surface, but useful only after Neo4j is populated from lake/curated.",Keep; validate after graph-loader Phase 11.,205,6,text-read,89272056407e
api/src/coacc/queries/user_get_by_id.cypher,KEEP_BLOCKED,NO_BUT_BLOCKED,"Cypher query is part of API surface, but useful only after Neo4j is populated from lake/curated.",Keep; validate after graph-loader Phase 11.,158,5,text-read,f8585798246d
api/src/coacc/routers/__init__.py,KEEP,NO,"Active API source, test, config, lockfile, data, or template.",Keep; normal maintenance only.,0,0,valid-python,e3b0c44298fc
api/src/coacc/routers/auth.py,KEEP,NO,"Active API source, test, config, lockfile, data, or template.",Keep; normal maintenance only.,2518,73,valid-python,8816ddaa41ed
api/src/coacc/routers/baseline.py,KEEP,NO,"Active API source, test, config, lockfile, data, or template.",Keep; normal maintenance only.,1476,40,valid-python,762d942c3586
api/src/coacc/routers/cases.py,KEEP,NO,"Active API source, test, config, lockfile, data, or template.",Keep; normal maintenance only.,2015,56,valid-python,c6b6c918edb3
api/src/coacc/routers/entity.py,KEEP,NO,"Active API source, test, config, lockfile, data, or template.",Keep; normal maintenance only.,15573,448,valid-python,260205fc2982
api/src/coacc/routers/graph.py,KEEP,NO,"Active API source, test, config, lockfile, data, or template.",Keep; normal maintenance only.,12567,320,valid-python,90b25407141b
api/src/coacc/routers/investigation.py,KEEP,NO,"Active API source, test, config, lockfile, data, or template.",Keep; normal maintenance only.,10305,329,valid-python,afb6e4d8f1b6
api/src/coacc/routers/meta.py,FIX,NO,"Active API code/test file, but currently participates in ruff/mypy failures.",Fix lint/types before treating API CI as green.,117779,2589,valid-python,62d1d9243388
api/src/coacc/routers/patterns.py,KEEP,NO,"Active API source, test, config, lockfile, data, or template.",Keep; normal maintenance only.,4183,130,valid-python,5510278746ac
api/src/coacc/routers/public.py,KEEP,NO,"Active API source, test, config, lockfile, data, or template.",Keep; normal maintenance only.,8918,240,valid-python,6e59b04d926d
api/src/coacc/routers/search.py,KEEP,NO,"Active API source, test, config, lockfile, data, or template.",Keep; normal maintenance only.,4518,121,valid-python,a37a0a534db0
api/src/coacc/routers/signals.py,KEEP,NO,"Active API source, test, config, lockfile, data, or template.",Keep; normal maintenance only.,2269,55,valid-python,03081fa0e151
api/src/coacc/services/__init__.py,KEEP,NO,"Active API source, test, config, lockfile, data, or template.",Keep; normal maintenance only.,0,0,valid-python,e3b0c44298fc
api/src/coacc/services/auth_service.py,KEEP,NO,"Active API source, test, config, lockfile, data, or template.",Keep; normal maintenance only.,3172,115,valid-python,19a672728d86
api/src/coacc/services/baseline_service.py,KEEP,NO,"Active API source, test, config, lockfile, data, or template.",Keep; normal maintenance only.,2089,64,valid-python,44bb5f95b648
api/src/coacc/services/case_service.py,FIX,NO,"Active API code/test file, but currently participates in ruff/mypy failures.",Fix lint/types before treating API CI as green.,7875,266,valid-python,b24d2de80bb8
api/src/coacc/services/dependency_registry.py,FIX,NO,Active source/signal registry code but currently depends on semantic names that do not match lake source IDs.,Introduce catalog alias mapping.,3191,101,valid-python,bc55f6de7949
api/src/coacc/services/entity_types.py,KEEP,NO,"Active API source, test, config, lockfile, data, or template.",Keep; normal maintenance only.,483,19,valid-python,a7146450161b
api/src/coacc/services/intelligence_provider.py,KEEP,NO,"Active API source, test, config, lockfile, data, or template.",Keep; normal maintenance only.,21660,610,valid-python,7d798d30f73f
api/src/coacc/services/investigation_service.py,KEEP,NO,"Active API source, test, config, lockfile, data, or template.",Keep; normal maintenance only.,8790,332,valid-python,9a2174c2d709
api/src/coacc/services/lakehouse_query.py,FIX,NO,Active source/signal registry code but currently depends on semantic names that do not match lake source IDs.,Introduce catalog alias mapping.,2083,72,valid-python,1bb16c4b4e02
api/src/coacc/services/neo4j_service.py,KEEP,NO,"Active API source, test, config, lockfile, data, or template.",Keep; normal maintenance only.,3008,90,valid-python,e0be14df6beb
api/src/coacc/services/pdf_service.py,KEEP,NO,"Active API source, test, config, lockfile, data, or template.",Keep; normal maintenance only.,2641,83,valid-python,61c87d12eaa6
api/src/coacc/services/public_guard.py,KEEP,NO,"Active API source, test, config, lockfile, data, or template.",Keep; normal maintenance only.,3215,118,valid-python,ac1fc91f79b6
api/src/coacc/services/score_service.py,KEEP,NO,"Active API source, test, config, lockfile, data, or template.",Keep; normal maintenance only.,4482,147,valid-python,2067661a6113
api/src/coacc/services/signal_materializer.py,FIX,NO,"Active API code/test file, but currently participates in ruff/mypy failures.",Fix lint/types before treating API CI as green.,34633,1032,valid-python,e3a7ac8ed580
api/src/coacc/services/signal_registry.py,FIX,NO,Active service; runtime depends on config/signal_registry.yml being present.,Fix container packaging/config path.,1171,45,valid-python,c66648034612
api/src/coacc/services/source_registry.py,KEEP_UNTIL_MIGRATION,NO_BUT_DEPRECATED,Legacy CSV registry adapter remains load-bearing.,Retire only after YAML catalog migration.,7016,178,valid-python,018882d92db1
